Pressure Regulator KPF FC=1.0 PCP = 0-1000
Set Pressure, Inlet Pressure, Flow Rate, Outlet Pressure 
Input,Input,Input,Output
psi,psi,ft^3/min,psi
1000, 6000, 25.145070099490923, 864.3356688127895
1000, 6000, 25.87040860684264, 862.2377987543148
1000, 6000, 26.692457439469628, 862.2377987543148
1000, 6000, 27.51450996135904, 862.2377987543148
1000, 6000, 28.288203631348384, 864.3356688127895
1000, 6000, 28.91682812416242, 862.2377987543148
1000, 6000, 29.593811468876517, 862.2377987543148
1000, 6000, 30.319149976228235, 860.1398486672268
1000, 6000, 31.04448848357996, 860.1398486672268
1000, 6000, 31.769826990931687, 860.1398486672268
1000, 6000, 32.64023467545872, 860.1398486672268
1000, 6000, 33.31721802017282, 858.041978608752
1000, 6000, 34.04255652752454, 860.1398486672268
1000, 6000, 34.864605360151515, 858.041978608752
1000, 6000, 35.589943867503244, 858.041978608752
1000, 6000, 36.508706714667916, 858.041978608752
1000, 6000, 37.427469561832574, 858.041978608752
1000, 6000, 38.34622871973482, 858.041978608752
1000, 6000, 39.21663640426185, 858.041978608752
1000, 6000, 40.183758103326575, 858.041978608752
1000, 6000, 41.054158409328764, 855.9440285216641
1000, 6000, 42.06963527103111, 860.1398486672268
1000, 6000, 42.79497377838284, 855.9440285216641
1000, 6000, 41.586076266129965, 855.9440285216641
1000, 6000, 43.617022611009816, 853.8461584631893
1000, 6000, 44.53578914743691, 853.8461584631893
1000, 6000, 45.406189453439104, 853.8461584631893
1000, 6000, 46.276597137966135, 853.8461584631893
1000, 6000, 47.050294497217905, 853.8461584631893
1000, 6000, 47.82398447794484, 853.8461584631893
1000, 6000, 48.4042611866461, 853.8461584631893
1000, 6000, 48.936171664922455, 853.8461584631893
1000, 6000, 49.516440995098854, 853.8461584631893
1000, 6000, 49.903289674724746, 853.8461584631893
1000, 6000, 37.91102856673372, 858.041978608752
1000, 6000, 36.99226571956906, 858.041978608752
1000, 6000, 36.02514770976676, 858.041978608752
1000, 1000, 0, 996.5035232263375
1000, 1000, 0.04835700726884097, 971.3286023529612
1000, 1000, 0.09671216990647187, 952.447571755155
1000, 1000, 0.1934243398129446, 929.3706009688665
1000, 1000, 0.43520384226351755, 910.4895303567537
1000, 1000, 0.8220506772581941, 900.0000200071531
1000, 1000, 1.2572545195217124, 891.6083797160279
1000, 1000, 1.7408135244228617, 887.4125595704651
1000, 1000, 2.2243725293240093, 881.1188693664275
1000, 1000, 2.7079315342251586, 879.0209993079526
1000, 1000, 3.1431335318574627, 876.9230492208646
1000, 1000, 3.626692536758612, 874.8251791623899
1000, 1000, 4.158608548928603, 876.9230492208646
1000, 1000, 4.69052271646738, 872.727309103915
1000, 1000, 5.270793891275, 872.727309103915
1000, 1000, 5.754352896176149, 872.727309103915
1000, 1000, 6.286267063714926, 872.727309103915
1000, 1000, 6.769826068616076, 872.727309103915
1000, 1000, 7.301742080786067, 872.727309103915
1000, 1000, 7.882013255593686, 870.6293590168272
1000, 1000, 8.317215253225994, 870.6293590168272
1000, 1000, 8.75241909548951, 870.6293590168272
1000, 1000, 9.33268842566592, 870.6293590168272
1000, 1000, 10.009671770380011, 868.5314889583523
1000, 1000, 10.541585937918788, 870.6293590168272
1000, 1000, 11.025144942819937, 870.6293590168272
1000, 1000, 11.460348785083456, 868.5314889583523
1000, 1000, 11.895552627346975, 868.5314889583523
1000, 1000, 12.524180809423438, 868.5314889583523
1000, 1000, 13.104450139599846, 868.5314889583523
1000, 1000, 13.684719469776253, 866.4335388712644
1000, 1000, 14.216637326577459, 866.4335388712644
1000, 1000, 14.845261819391494, 866.4335388712644
1000, 1000, 15.522245164105588, 866.4335388712644
1000, 1000, 16.19922850881968, 866.4335388712644
1000, 1000, 16.876211853533775, 866.4335388712644
1000, 1000, 17.50483634634781, 864.3356688127895
1000, 1000, 18.133464528424273, 864.3356688127895
1000, 1000, 18.76208902123831, 862.2377987543148
1000, 1000, 19.34236204067714, 862.2377987543148
1000, 1000, 19.92263137085355, 860.1398486672268
1000, 1000, 20.502904390292382, 860.1398486672268
1000, 1000, 21.083173720468793, 860.1398486672268
1000, 1000, 21.808512227820515, 860.1398486672268
1000, 1000, 22.43714040989698, 855.9440285216641
1000, 1000, 23.162478917248702, 855.9440285216641
1000, 1000, 23.64603792214985, 855.9440285216641
1000, 1000, 24.226307252326258, 853.8461584631893
1000, 1000, 24.75822141986503, 853.8461584631893
1000, 1000, 25.386849601941496, 849.6503383176264
1000, 1000, 26.015474094755533, 851.7482884047143
1000, 1000, 26.644102276831994, 847.5524682591515
1000, 1000, 27.321085621546093, 847.5524682591515
1000, 1000, 27.901354951722492, 847.5524682591515
1000, 1000, 28.771762636249537, 845.4545181720639
1000, 1000, 29.352031966425937, 845.4545181720639
1000, 1000, 29.932304985864782, 845.4545181720639
1000, 1000, 30.51257431604118, 843.3566481135889
1000, 1000, 31.286267986030534, 843.3566481135889
1000, 1000, 31.963251330744633, 841.2587780551139
1000, 1000, 32.64023467545872, 841.2587780551139
1000, 1000, 33.365573182810444, 837.0629579095512
1000, 1000, 34.18762201543743, 837.0629579095512
1000, 1000, 34.961315685426776, 837.0629579095512
1000, 1000, 35.54158870486562, 834.9650078224635
1000, 1000, 36.218572049579706, 834.9650078224635
1000, 1000, 36.895551705031366, 832.8671377639885
1000, 1000, 37.620890212383095, 830.7692677055137
1000, 1000, 38.442942734272506, 830.7692677055137
1000, 1000, 39.31334672953711, 828.6713176184257
1000, 1000, 40.038688926151266, 826.573447559951
1000, 1000, 40.66731710822772, 824.475497472863
1000, 1000, 41.29593791177933, 824.475497472863
1000, 1000, 41.97292494575585, 822.3776274143883
1000, 1000, 42.649904601207524, 822.3776274143883
1000, 1000, 43.278532783283985, 820.2797573559133
1000, 1000, 43.95551243873565, 820.2797573559133
1000, 1000, 44.63249947271217, 818.1818072688255
1000, 1000, 45.3578379800639, 816.0839372103505
1000, 1000, 46.083176487415614, 818.1818072688255
1000, 1000, 46.76015614286728, 816.0839372103505
1000, 1000, 47.38878432494375, 816.0839372103505
1000, 1000, 48.01741250702021, 813.9859871232628
1000, 1000, 48.59768183719662, 813.9859871232628
1000, 1000, 49.177951167373024, 813.9859871232628
1000, 1000, 49.758220497549424, 811.8881170647878
1000, 1000, 38.87814657653602, 828.6713176184257
1000, 1000, 28.33655879398601, 847.5524682591515
500, 1000, 0, 495.1049365183032
500, 1000, 0.09671216990647187, 472.02796573201476
500, 1000, 0.09671216990647187, 448.9510749743391
500, 1000, 0.43520384226351755, 427.9720542751385
500, 1000, 0.8220506772581941, 413.2865637227496
500, 1000, 1.3056096821593417, 404.8950834888499
500, 1000, 1.8858808569669636, 398.60139328481233
500, 1000, 2.514507194412213, 392.30754302354904
500, 1000, 3.191490539126306, 388.1118829352121
500, 1000, 3.771761713933927, 390.20983302229985
500, 1000, 4.303675881472705, 383.91606278964923
500, 1000, 4.8839470562803236, 381.81803267394866
500, 1000, 5.415861223819104, 381.81803267394866
500, 1000, 6.092844568533197, 381.81803267394866
500, 1000, 6.721470905978446, 379.7203226726996
500, 1000, 7.253385073517223, 379.7203226726996
500, 1000, 7.833656248324845, 379.7203226726996
500, 1000, 8.558994755676567, 379.7203226726996
500, 1000, 9.284333263028289, 379.7203226726996
500, 1000, 9.912961445104752, 379.7203226726996
500, 1000, 10.541585937918788, 379.7203226726996
500, 1000, 11.170214119995252, 375.52450252713675
500, 1000, 11.653773124896402, 377.6223725856117
500, 1000, 12.185687292435178, 377.6223725856117
500, 1000, 12.765960311874014, 377.6223725856117
500, 1000, 13.346229642050421, 377.6223725856117
500, 1000, 13.878143809589199, 377.6223725856117
500, 1000, 14.603482316940921, 375.52450252713675
500, 1000, 15.232110499017384, 375.52450252713675
500, 1000, 15.764024666556162, 375.52450252713675
500, 1000, 16.441008011270252, 375.52450252713675
500, 1000, 17.021277341446662, 375.52450252713675
500, 1000, 17.649905523523127, 375.52450252713675
500, 1000, 18.326888868237216, 373.42655244004897
500, 1000, 18.907158198413626, 373.42655244004897
500, 1000, 19.4390723659524, 373.42655244004897
500, 1000, 20.067700548028867, 373.42655244004897
500, 1000, 20.647969878205274, 373.42655244004897
500, 1000, 21.324953222919365, 371.3285223243484
500, 1000, 21.953581404995834, 371.3285223243484
500, 1000, 22.485495572534607, 371.3285223243484
500, 1000, 23.210834079886332, 369.2308123230992
500, 1000, 23.887817424600424, 369.2308123230992
500, 1000, 24.613155931952143, 367.1328622360114
500, 1000, 25.241780424766183, 371.3285223243484
500, 1000, 25.676984267029702, 369.2308123230992
500, 1000, 26.257253597206113, 367.1328622360114
500, 1000, 26.83752661664494, 367.1328622360114
500, 1000, 27.562865123996666, 367.1328622360114
500, 1000, 28.191489616810703, 365.0349921775365
500, 1000, 28.86847296152479, 365.0349921775365
500, 1000, 29.54545630623889, 365.0349921775365
500, 1000, 30.222439650952982, 365.0349921775365
500, 1000, 30.899422995667074, 362.9370420904487
500, 1000, 31.431337163205853, 362.9370420904487
500, 1000, 32.10832050791994, 362.9370420904487
500, 1000, 31.431337163205853, 365.0349921775365
500, 1000, 32.64023467545872, 360.839011974748
500, 1000, 33.220504005635135, 360.839011974748
500, 1000, 33.70406301053628, 360.839011974748
500, 1000, 34.38104635525037, 360.839011974748
500, 1000, 35.00967453732683, 360.839011974748
500, 1000, 35.54158870486562, 360.839011974748
500, 1000, 36.36363753749259, 360.839011974748
500, 1000, 37.04062088220669, 358.74130197349893
500, 1000, 37.71760422692078, 358.74130197349893
500, 1000, 38.29787355709719, 356.64335188641115
500, 1000, 39.16828124162422, 356.64335188641115
500, 1000, 39.79690942370069, 356.64335188641115
500, 1000, 40.328819901977035, 354.54548182793604
500, 1000, 40.9574480840535, 354.54548182793604
500, 1000, 41.63443511803002, 354.54548182793604
500, 1000, 42.26305592158163, 354.54548182793604
500, 1000, 42.89168410365809, 354.54548182793604
500, 1000, 43.66538146290988, 352.4475317408483
500, 1000, 44.342361118361545, 350.34950162514775
500, 1000, 44.87427897516275, 350.34950162514775
500, 1000, 45.5029071572392, 350.34950162514775
500, 1000, 46.13152796079081, 348.2517916238985
500, 1000, 46.905225320042604, 350.34950162514775
500, 1000, 47.485494650219, 350.34950162514775
500, 1000, 48.0657639803954, 348.2517916238985
500, 1000, 48.64604068909667, 348.2517916238985
500, 1000, 49.226310019273086, 348.2517916238985
500, 1000, 49.758220497549424, 348.2517916238985
500, 1000, 38.7330773993607, 356.64335188641115
500, 3600, 0, 495.1049365183032
500, 3600, 0.09671216990647187, 472.02796573201476
500, 3600, 0.09671216990647187, 448.9510749743391
500, 3600, 0.43520384226351755, 427.9720542751385
500, 3600, 0.8220506772581941, 413.2865637227496
500, 3600, 1.3056096821593417, 404.8950834888499
500, 3600, 1.8858808569669636, 398.60139328481233
500, 3600, 2.514507194412213, 392.30754302354904
500, 3600, 3.191490539126306, 388.1118829352121
500, 3600, 3.771761713933927, 390.20983302229985
500, 3600, 4.303675881472705, 383.91606278964923
500, 3600, 4.8839470562803236, 381.81803267394866
500, 3600, 5.415861223819104, 381.81803267394866
500, 3600, 6.092844568533197, 381.81803267394866
500, 3600, 6.721470905978446, 379.7203226726996
500, 3600, 7.253385073517223, 379.7203226726996
500, 3600, 7.833656248324845, 379.7203226726996
500, 3600, 8.558994755676567, 379.7203226726996
500, 3600, 9.284333263028289, 379.7203226726996
500, 3600, 9.912961445104752, 379.7203226726996
500, 3600, 10.541585937918788, 379.7203226726996
500, 3600, 11.170214119995252, 375.52450252713675
500, 3600, 11.653773124896402, 377.6223725856117
500, 3600, 12.185687292435178, 377.6223725856117
500, 3600, 12.765960311874014, 377.6223725856117
500, 3600, 13.346229642050421, 377.6223725856117
500, 3600, 13.878143809589199, 377.6223725856117
500, 3600, 14.603482316940921, 375.52450252713675
500, 3600, 15.232110499017384, 375.52450252713675
500, 3600, 15.764024666556162, 375.52450252713675
500, 3600, 16.441008011270252, 375.52450252713675
500, 3600, 17.021277341446662, 375.52450252713675
500, 3600, 17.649905523523127, 375.52450252713675
500, 3600, 18.326888868237216, 373.42655244004897
500, 3600, 18.907158198413626, 373.42655244004897
500, 3600, 19.4390723659524, 373.42655244004897
500, 3600, 20.067700548028867, 373.42655244004897
500, 3600, 20.647969878205274, 373.42655244004897
500, 3600, 21.324953222919365, 371.3285223243484
500, 3600, 21.953581404995834, 371.3285223243484
500, 3600, 22.485495572534607, 371.3285223243484
500, 3600, 23.210834079886332, 369.2308123230992
500, 3600, 23.887817424600424, 369.2308123230992
500, 3600, 24.613155931952143, 367.1328622360114
500, 3600, 25.241780424766183, 371.3285223243484
500, 3600, 25.676984267029702, 369.2308123230992
500, 3600, 26.257253597206113, 367.1328622360114
500, 3600, 26.83752661664494, 367.1328622360114
500, 3600, 27.562865123996666, 367.1328622360114
500, 3600, 28.191489616810703, 365.0349921775365
500, 3600, 28.86847296152479, 365.0349921775365
500, 3600, 29.54545630623889, 365.0349921775365
500, 3600, 30.222439650952982, 365.0349921775365
500, 3600, 30.899422995667074, 362.9370420904487
500, 3600, 31.431337163205853, 362.9370420904487
500, 3600, 32.10832050791994, 362.9370420904487
500, 3600, 31.431337163205853, 365.0349921775365
500, 3600, 32.64023467545872, 360.839011974748
500, 3600, 33.220504005635135, 360.839011974748
500, 3600, 33.70406301053628, 360.839011974748
500, 3600, 34.38104635525037, 360.839011974748
500, 3600, 35.00967453732683, 360.839011974748
500, 3600, 35.54158870486562, 360.839011974748
500, 3600, 36.36363753749259, 360.839011974748
500, 3600, 37.04062088220669, 358.74130197349893
500, 3600, 37.71760422692078, 358.74130197349893
500, 3600, 38.29787355709719, 356.64335188641115
500, 3600, 39.16828124162422, 356.64335188641115
500, 3600, 39.79690942370069, 356.64335188641115
500, 3600, 40.328819901977035, 354.54548182793604
500, 3600, 40.9574480840535, 354.54548182793604
500, 3600, 41.63443511803002, 354.54548182793604
500, 3600, 42.26305592158163, 354.54548182793604
500, 3600, 42.89168410365809, 354.54548182793604
500, 3600, 43.66538146290988, 352.4475317408483
500, 3600, 44.342361118361545, 350.34950162514775
500, 3600, 44.87427897516275, 350.34950162514775
500, 3600, 45.5029071572392, 350.34950162514775
500, 3600, 46.13152796079081, 348.2517916238985
500, 3600, 46.905225320042604, 350.34950162514775
500, 3600, 47.485494650219, 350.34950162514775
500, 3600, 48.0657639803954, 348.2517916238985
500, 3600, 48.64604068909667, 348.2517916238985
500, 3600, 49.226310019273086, 348.2517916238985
500, 3600, 49.758220497549424, 348.2517916238985
500, 3600, 38.7330773993607, 356.64335188641115
500, 6000, 0, 495.1049365183032
500, 6000, 0.09671216990647187, 472.02796573201476
500, 6000, 0.09671216990647187, 448.9510749743391
500, 6000, 0.43520384226351755, 427.9720542751385
500, 6000, 0.8220506772581941, 413.2865637227496
500, 6000, 1.3056096821593417, 404.8950834888499
500, 6000, 1.8858808569669636, 398.60139328481233
500, 6000, 2.514507194412213, 392.30754302354904
500, 6000, 3.191490539126306, 388.1118829352121
500, 6000, 3.771761713933927, 390.20983302229985
500, 6000, 4.303675881472705, 383.91606278964923
500, 6000, 4.8839470562803236, 381.81803267394866
500, 6000, 5.415861223819104, 381.81803267394866
500, 6000, 6.092844568533197, 381.81803267394866
500, 6000, 6.721470905978446, 379.7203226726996
500, 6000, 7.253385073517223, 379.7203226726996
500, 6000, 7.833656248324845, 379.7203226726996
500, 6000, 8.558994755676567, 379.7203226726996
500, 6000, 9.284333263028289, 379.7203226726996
500, 6000, 9.912961445104752, 379.7203226726996
500, 6000, 10.541585937918788, 379.7203226726996
500, 6000, 11.170214119995252, 375.52450252713675
500, 6000, 11.653773124896402, 377.6223725856117
500, 6000, 12.185687292435178, 377.6223725856117
500, 6000, 12.765960311874014, 377.6223725856117
500, 6000, 13.346229642050421, 377.6223725856117
500, 6000, 13.878143809589199, 377.6223725856117
500, 6000, 14.603482316940921, 375.52450252713675
500, 6000, 15.232110499017384, 375.52450252713675
500, 6000, 15.764024666556162, 375.52450252713675
500, 6000, 16.441008011270252, 375.52450252713675
500, 6000, 17.021277341446662, 375.52450252713675
500, 6000, 17.649905523523127, 375.52450252713675
500, 6000, 18.326888868237216, 373.42655244004897
500, 6000, 18.907158198413626, 373.42655244004897
500, 6000, 19.4390723659524, 373.42655244004897
500, 6000, 20.067700548028867, 373.42655244004897
500, 6000, 20.647969878205274, 373.42655244004897
500, 6000, 21.324953222919365, 371.3285223243484
500, 6000, 21.953581404995834, 371.3285223243484
500, 6000, 22.485495572534607, 371.3285223243484
500, 6000, 23.210834079886332, 369.2308123230992
500, 6000, 23.887817424600424, 369.2308123230992
500, 6000, 24.613155931952143, 367.1328622360114
500, 6000, 25.241780424766183, 371.3285223243484
500, 6000, 25.676984267029702, 369.2308123230992
500, 6000, 26.257253597206113, 367.1328622360114
500, 6000, 26.83752661664494, 367.1328622360114
500, 6000, 27.562865123996666, 367.1328622360114
500, 6000, 28.191489616810703, 365.0349921775365
500, 6000, 28.86847296152479, 365.0349921775365
500, 6000, 29.54545630623889, 365.0349921775365
500, 6000, 30.222439650952982, 365.0349921775365
500, 6000, 30.899422995667074, 362.9370420904487
500, 6000, 31.431337163205853, 362.9370420904487
500, 6000, 32.10832050791994, 362.9370420904487
500, 6000, 31.431337163205853, 365.0349921775365
500, 6000, 32.64023467545872, 360.839011974748
500, 6000, 33.220504005635135, 360.839011974748
500, 6000, 33.70406301053628, 360.839011974748
500, 6000, 34.38104635525037, 360.839011974748
500, 6000, 35.00967453732683, 360.839011974748
500, 6000, 35.54158870486562, 360.839011974748
500, 6000, 36.36363753749259, 360.839011974748
500, 6000, 37.04062088220669, 358.74130197349893
500, 6000, 37.71760422692078, 358.74130197349893
500, 6000, 38.29787355709719, 356.64335188641115
500, 6000, 39.16828124162422, 356.64335188641115
500, 6000, 39.79690942370069, 356.64335188641115
500, 6000, 40.328819901977035, 354.54548182793604
500, 6000, 40.9574480840535, 354.54548182793604
500, 6000, 41.63443511803002, 354.54548182793604
500, 6000, 42.26305592158163, 354.54548182793604
500, 6000, 42.89168410365809, 354.54548182793604
500, 6000, 43.66538146290988, 352.4475317408483
500, 6000, 44.342361118361545, 350.34950162514775
500, 6000, 44.87427897516275, 350.34950162514775
500, 6000, 45.5029071572392, 350.34950162514775
500, 6000, 46.13152796079081, 348.2517916238985
500, 6000, 46.905225320042604, 350.34950162514775
500, 6000, 47.485494650219, 350.34950162514775
500, 6000, 48.0657639803954, 348.2517916238985
500, 6000, 48.64604068909667, 348.2517916238985
500, 6000, 49.226310019273086, 348.2517916238985
500, 6000, 49.758220497549424, 348.2517916238985
500, 6000, 38.7330773993607, 356.64335188641115
500, 500, 0, 495.1049365183032
500, 500, 0, 474.12591581910254
500, 500, 0.09671216990647187, 453.14689511990184
500, 500, 0.3384916723570465, 432.1678744207012
500, 500, 0.5802711748076211, 421.67836407110076
500, 500, 1.0154750170711395, 409.09090363441277
500, 500, 1.499034021972287, 402.7970533731493
500, 500, 1.9825930268734346, 396.5035232263374
500, 500, 2.4177950245057405, 392.30754302354904
500, 500, 2.90135402940689, 390.20983302229985
500, 500, 3.3849130343080374, 388.1118829352121
500, 500, 3.9168290464780284, 386.0140128767371
500, 500, 4.448743214016807, 383.91606278964923
500, 500, 4.980659226186798, 383.91606278964923
500, 500, 5.464218231087944, 383.91606278964923
500, 500, 6.044487561264353, 383.91606278964923
500, 500, 6.528046566165503, 379.7203226726996
500, 500, 7.0116055710666485, 379.7203226726996
500, 500, 7.591876745874269, 375.52450252713675
500, 500, 8.123792758044258, 375.52450252713675
500, 500, 8.65570877021425, 373.42655244004897
500, 500, 9.1392677751154, 371.3285223243484
500, 500, 9.671181942654176, 369.2308123230992
500, 500, 10.251451272830584, 369.2308123230992
500, 500, 10.78336544036936, 367.1328622360114
500, 500, 10.78336544036936, 367.1328622360114
500, 500, 11.26692444527051, 367.1328622360114
500, 500, 11.798842302071716, 365.0349921775365
500, 500, 12.427466794885751, 365.0349921775365
500, 500, 12.9110257997869, 365.0349921775365
500, 500, 13.39458480468805, 362.9370420904487
500, 500, 13.926498972226826, 362.9370420904487
500, 500, 14.55512715430329, 362.9370420904487
500, 500, 15.183755336379754, 360.839011974748
500, 500, 15.764024666556162, 360.839011974748
500, 500, 16.295938834094937, 360.839011974748
500, 500, 16.779497838996086, 358.74130197349893
500, 500, 17.45648118371018, 358.74130197349893
500, 500, 17.988395351248954, 356.64335188641115
500, 500, 18.471954356150107, 356.64335188641115
500, 500, 19.003868523688883, 354.54548182793604
500, 500, 19.535786380490087, 354.54548182793604
500, 500, 20.067700548028867, 354.54548182793604
500, 500, 20.744683892742962, 352.4475317408483
500, 500, 21.228242897644108, 352.4475317408483
500, 500, 21.856867390458145, 352.4475317408483
500, 500, 22.485495572534607, 350.34950162514775
500, 500, 23.017409740073386, 348.2517916238985
500, 500, 23.694393084787478, 348.2517916238985
500, 500, 24.226307252326258, 348.2517916238985
500, 500, 24.80657658250266, 346.1538415368108
500, 500, 25.386849601941496, 346.1538415368108
500, 500, 25.822053444205014, 344.0559714783358
500, 500, 26.54739195155674, 344.0559714783358
500, 500, 27.030950956457886, 339.8599912755475
500, 500, 27.562865123996666, 339.8599912755475
500, 500, 28.09477929153544, 339.8599912755475
500, 500, 28.771762636249537, 337.7622812742983
