Time,Interface,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Dynamic Pressure (kg/ms^2)
0.0,INTER1,78.8492590276092,6894760.0,1.4286831583004518,295.7000000000016,0.0035675566131179014,80.47101350898717
0.0,INTER2,41.05020445678409,3792118.000000001,2.744215526032308,311.43017170094276,0.0035675566131144944,154.56877431760614
