Time,Converged Residual,Object,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Mass (kg),Dynamic Pressure (kg/ms^2)
0.9000000000000002,7.230007998993664e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.9500000000000003,6.949198725959544e-13,Pressurant Tank,61.60001613178327,4795583.065167799,10,267.23740262064416,N/A,0.14836698790781103,N/A
0.9500000000000003,6.949198725959544e-13,INTER1,61.60001613196553,4795583.065167799,15.125295698423159,267.23740261996204,0.029506794475028835,N/A,7046.258600205672
0.9500000000000003,6.949198725959544e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.9500000000000003,6.949198725959544e-13,INTER2,793.4838775801641,4797471.216185397,15.12529569842316,293.14999999999986,0.38008375914786924,N/A,90764.46643367749
0.9500000000000003,6.949198725959544e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.9500000000000003,6.949198725959544e-13,INTER3,793.3394334509413,4626183.083123881,15.128049576617185,293.14999999999776,0.3800837591478643,N/A,90780.99201373027
0.9500000000000003,6.949198725959544e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.3800837591481822,N/A,N/A
0.9500000000000003,6.949198725959544e-13,INTER4,793.3394334509413,3618699.3196681123,15.128049576617187,292.1298852824898,0.38008375914786435,N/A,90780.99201373028
0.9500000000000003,6.949198725959544e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.9500000000000003,6.949198725959544e-13,INTER5,793.1938769050611,3447380.0,15.130825678029746,292.12988528249343,0.380083759147859,N/A,90797.65095174257
0.9500000000000003,6.949198725959544e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.0000000000000002,6.681992419521764e-13,Pressurant Tank,60.98747454106621,4723714.084533749,10,266.0225633522447,N/A,0.1468916481840596,N/A
1.0000000000000002,6.681992419521764e-13,INTER1,60.98747454123978,4723714.084533749,15.012023353367654,266.02256335159177,0.02899460610113522,N/A,6872.094403456579
1.0000000000000002,6.681992419521764e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0000000000000002,6.681992419521764e-13,INTER2,793.4232845314176,4725578.498408487,15.012023353367653,293.1499999999997,0.3772085297760836,N/A,89403.27098662726
1.0000000000000002,6.681992419521764e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0000000000000002,6.681992419521764e-13,INTER3,793.2808411716915,4556792.747946259,15.014718947325818,293.1499999999975,0.3772085297760788,N/A,89419.32444667206
1.0000000000000002,6.681992419521764e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.3772085297763822,N/A,N/A
1.0000000000000002,6.681992419521764e-13,INTER4,793.2808411716915,3616196.0580251096,15.01471894732582,292.19727471128414,0.37720852977607894,N/A,89419.3244466721
1.0000000000000002,6.681992419521764e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0000000000000002,6.681992419521764e-13,INTER5,793.137357615757,3447380.0,15.017435204787501,292.1972747112846,0.3772085297760739,N/A,89435.50096706393
1.0000000000000002,6.681992419521764e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
1.0500000000000003,6.425636064248962e-13,Pressurant Tank,60.38556564315341,4653464.948845999,10,264.82097609028216,N/A,0.14544191787900282,N/A
