Time,Interface,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Dynamic Pressure (kg/ms^2)
0.0,INTER1,171.8432937030043,13111517.943573486,11.39389673170303,262.1032805185219,0.06200721117673414,11154.424040110438
0.0,INTER2,91.00247112572215,6894760.0,21.515511812622155,262.10328051855635,0.0620072111765928,21063.30677279837
